DesignNumber,Type,SubType,Collection,Tags,Description,Image_Folder
BR31000008,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000008/
BR31000009,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000009/
BR31000010,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000010/
BR31000011,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000011/
BR31000012,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000012/
BR31000013,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000013/
BR31000014,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000014/
BR31000015,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000015/
BR31000016,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000016/
BR31000017,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000017/
BR31000018,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000018/
BR31000019,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000019/
BR31000020,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000020/
BR31000021,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000021/
BR31000022,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000022/
BR31000023,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000023/
BR31000024,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000024/
BR31000025,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000025/
BR31000026,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000026/
BR31000027,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000027/
BR31000028,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000028/
BR31000029,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000029/
BR31000030,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000030/
BR31000031,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000031/
BR31000032,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000032/
BR31000033,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000033/
BR31000034,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000034/
BR31000035,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000035/
BR31000036,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000036/
BR31000037,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000037/
BR31000038,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000038/
BR31000039,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000039/
BR31000040,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000040/
BR31000041,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000041/
BR31000042,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000042/
BR31000043,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000043/
BR31000044,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR31000044/
BR32000045,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000045/
BR32000046,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000046/
BR32000047,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000047/
BR32000048,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000048/
BR32000049,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000049/
BR32000050,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000050/
BR32000051,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000051/
BR32000052,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000052/
BR32000053,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000053/
BR32000054,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000054/
BR32000055,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000055/
BR32000056,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000056/
BR32000057,Bracelet,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/BR32000057/
CC38000601,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000601/
CC38000602,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000602/
CC38000603,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000603/
CC38000604,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000604/
CC38000605,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000605/
CC38000606,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000606/
CC38000607,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000607/
CC38000608,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000608/
CC38000609,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000609/
CC38000610,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000610/
CC38000611,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000611/
CC38000612,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000612/
CC38000613,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000613/
CC38000614,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000614/
CC38000615,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000615/
CC38000616,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000616/
CC38000617,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000617/
CC38000618,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000618/
CC38000619,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000619/
CC38000620,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000620/
CC38000621,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000621/
CC38000622,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000622/
CC38000623,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000623/
CC38000624,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000624/
CC38000625,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000625/
CC38000626,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000626/
CC38000627,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000627/
CC38000628,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000628/
CC38000629,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000629/
CC38000630,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000630/
CC38000631,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000631/
CC38000632,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000632/
CC38000633,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000633/
CC38000634,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000634/
CC38000635,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000635/
CC38000636,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000636/
CC38000637,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000637/
CC38000638,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000638/
CC38000639,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000639/
CC38000640,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000640/
CC38000641,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000641/
CC38000642,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000642/
CC38000643,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000643/
CC38000644,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000644/
CC38000645,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000645/
CC38000646,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000646/
CC38000647,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000647/
CC38000648,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000648/
CC38000649,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000649/
CC38000650,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000650/
CC38000651,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000651/
CC38000652,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000652/
CC38000653,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000653/
CC38000654,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000654/
CC38000655,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000655/
CC38000656,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000656/
CC38000657,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000657/
CC38000658,Cuban Chain,,,,,https://mwljewels.s3.dualstack.us-east-2.amazonaws.com/images_1000px/CC38000658/
